Start_Time,End_Time,Wake_Sleep,Breathing_Rate_Deviation,Breathing_Rate_Variability,Num_Events,Sleep_Stage
2026-08-03 01:46:49,2026-08-03 01:49:49,1,2.68965116279069,0.00259526071799056,3,0
2026-08-03 01:49:49,2026-08-03 01:52:49,0,3.43384205319135,0.00217829770358826,2,0
2026-08-03 01:52:49,2026-08-03 01:55:49,0,2.6896511627907,0.00331405707076039,1,0
2026-08-03 01:55:50,2026-08-03 01:58:50,0,2.54653846153846,0.00424000169187936,1,0
2026-08-03 01:58:50,2026-08-03 02:01:50,0,2.835,0.00229134211131005,0,0
2026-08-03 02:01:50,2026-08-03 02:04:50,0,1.81025849335301,0.00400013276333871,0,0
2026-08-03 02:04:50,2026-08-03 02:07:50,0,4.19673184357541,0.00367125521680815,0,0
2026-08-03 02:07:50,2026-08-03 02:10:50,0,4.88222703639515,0.00572471744123479,0,0
2026-08-03 02:10:50,2026-08-03 02:13:50,0,4.52793015332198,0.00280376157943762,0,0
2026-08-03 02:13:51,2026-08-03 02:16:51,0,2.46588652139127,0.00346311541478559,0,0
2026-08-03 02:16:51,2026-08-03 02:19:51,0,4.42116357650321,0.00421039736071355,1,0
2026-08-03 02:19:51,2026-08-03 02:22:51,0,1.20340228245363,0.00253800466745543,0,0
2026-08-03 02:22:51,2026-08-03 02:25:51,0,3.76789565158889,0.00153903345157012,0,0
2026-08-03 02:25:51,2026-08-03 02:28:51,0,2.6436249467655,0.00293255035184551,0,0
2026-08-03 02:28:52,2026-08-03 02:31:52,0,5.70662162162163,0.00372090799467443,0,0
2026-08-03 02:31:52,2026-08-03 02:34:52,0,2.63214064914993,0.00346888555579979,1,0
2026-08-03 02:34:52,2026-08-03 02:37:52,0,3.40867149758454,0.00221511328562671,0,0
2026-08-03 02:37:52,2026-08-03 02:40:52,0,4.58810164607044,0.00330833240281741,0,0
2026-08-03 02:40:52,2026-08-03 02:43:52,0,3.32347695390782,0.00301112076685197,0,0
2026-08-03 02:43:53,2026-08-03 02:46:53,0,1.97176909694634,0.00474232819833938,0,0
2026-08-03 02:46:53,2026-08-03 02:49:53,0,3.59719512195122,0.00312929288788052,0,0
2026-08-03 02:49:53,2026-08-03 02:52:53,0,3.05835217396741,0.00864976423734475,0,0
2026-08-03 02:52:53,2026-08-03 02:55:53,0,1.01088941062447,0.00312359697475166,0,0
2026-08-03 02:55:53,2026-08-03 02:58:53,0,3.53394651539709,0.0028780610824341,0,0
2026-08-03 02:58:53,2026-08-03 03:01:53,0,4.25306722689075,0.00493775260971615,1,0
2026-08-03 03:01:54,2026-08-03 03:04:54,0,1.60324817518248,0.00255861530486547,1,0
2026-08-03 03:04:54,2026-08-03 03:07:54,0,1.32637931034484,0.00941734994212939,1,0
2026-08-03 03:07:54,2026-08-03 03:10:54,0,0.986408450704221,0.00289995541094784,0,0
2026-08-03 03:10:54,2026-08-03 03:13:54,0,3.19328025477707,0.00522370908249358,2,0
2026-08-03 03:13:54,2026-08-03 03:16:54,0,4.09850608121751,0.00281585921955689,0,0
2026-08-03 03:16:55,2026-08-03 03:19:55,0,6.1033486238532,0.0037739177837311,0,0
2026-08-03 03:19:55,2026-08-03 03:22:55,0,3.96244038428547,0.00150625000309942,0,0
2026-08-03 03:22:55,2026-08-03 03:25:55,0,3.32399629781984,0.00320823939818118,0,0
2026-08-03 03:25:55,2026-08-03 03:28:55,0,0.467252559726958,0.00300015572310923,1,0
2026-08-03 03:28:55,2026-08-03 03:31:55,0,5.60966367713009,0.00239713607352359,0,0
2026-08-03 03:31:55,2026-08-03 03:34:55,0,1.92886617100372,0.00336215127215814,1,0
2026-08-03 03:34:56,2026-08-03 03:37:56,0,3.25432907348242,0.00521729026638695,0,0
2026-08-03 03:37:56,2026-08-03 03:40:56,0,3.74857768319523,0.00528454649951874,0,0
2026-08-03 03:40:56,2026-08-03 03:43:56,0,2.26681818181818,0.00334087349202073,0,0
2026-08-03 03:43:56,2026-08-03 03:46:56,0,4.8942485549133,0.00327717042265658,0,0
2026-08-03 03:46:56,2026-08-03 03:49:56,0,2.64399853105748,0.00237802646284089,0,0
2026-08-03 03:49:57,2026-08-03 03:52:57,0,4.62708273894437,0.00154408282733843,0,0
2026-08-03 03:52:57,2026-08-03 03:55:57,0,3.1024326465927,0.0035950862166543,0,0
2026-08-03 03:55:57,2026-08-03 03:58:57,0,3.8869801980198,0.00295728522353725,0,0
2026-08-03 03:58:57,2026-08-03 04:01:57,0,3.66085644371943,0.00306280426847985,0,0
2026-08-03 04:01:57,2026-08-03 04:04:57,0,2.10301801801802,0.00284910263553254,0,0
2026-08-03 04:04:57,2026-08-03 04:07:57,0,3.14062447780845,0.00737966866471998,1,0
2026-08-03 04:07:58,2026-08-03 04:10:58,0,1.91833057042919,0.00310247859825476,0,0
2026-08-03 04:10:58,2026-08-03 04:13:58,0,1.7971771217712,0.00342607556745809,0,0
2026-08-03 04:13:58,2026-08-03 04:16:58,1,0.80973867595818,0.00497288769520605,3,0
2026-08-03 04:16:58,2026-08-03 04:19:58,0,4.63294520547945,0.00281564519324759,1,0
2026-08-03 04:19:58,2026-08-03 04:22:58,0,5.7456498194946,0.00476085079861671,1,0
2026-08-03 04:22:59,2026-08-03 04:25:59,0,1.50786751361163,0.00262380315305615,0,0
2026-08-03 04:25:59,2026-08-03 04:28:59,1,3.09866487736809,0.00351894163127575,1,0
2026-08-03 04:28:59,2026-08-03 04:31:59,0,1.91560921248143,0.00316640398714317,0,0
2026-08-03 04:31:59,2026-08-03 04:34:59,0,2.54653846153846,0.0077162902773018,1,0
2026-08-03 04:34:59,2026-08-03 04:37:59,0,5.43232474881169,0.00276226298414996,1,0
2026-08-03 04:37:59,2026-08-03 04:40:59,0,3.285,0.00397845213251118,2,0
2026-08-03 04:41:00,2026-08-03 04:44:00,0,4.3331432006412,0.00473532401784144,0,0
2026-08-03 04:44:00,2026-08-03 04:47:00,0,2.37771127988531,0.00525654045380613,0,0
2026-08-03 04:47:00,2026-08-03 04:50:00,0,4.36669014084507,0.0023146222208786,1,0
2026-08-03 04:50:00,2026-08-03 04:53:00,1,3.5971951219512,0.00246303119822901,2,0
2026-08-03 04:53:00,2026-08-03 04:56:00,0,5.60696654723814,0.00535364361116496,1,0
2026-08-03 04:56:01,2026-08-03 04:59:01,0,3.91971074380165,0.00318367070454841,0,0
2026-08-03 04:59:01,2026-08-03 05:02:01,1,3.47110662358642,0.004235725582687,5,0
2026-08-03 05:02:01,2026-08-03 05:05:01,0,2.16409604519774,0.00486025599598662,0,0
2026-08-03 05:05:01,2026-08-03 05:08:01,0,2.85233719114541,0.00215745865473477,1,0
2026-08-03 05:08:01,2026-08-03 05:11:01,0,4.45851443123938,0.00210290777146851,1,0
2026-08-03 05:11:01,2026-08-03 05:14:01,1,3.96077639751552,0.00939356622118336,4,0
2026-08-03 05:14:02,2026-08-03 05:17:02,0,2.63214064914991,0.00409732113622889,1,0
2026-08-03 05:17:02,2026-08-03 05:20:02,0,2.98263779527561,0.197737390770294,1,0
2026-08-03 05:20:02,2026-08-03 05:23:02,0,3.5971951219512,0.00335100611704931,0,0
2026-08-03 05:23:02,2026-08-03 05:26:02,0,4.71537249283667,0.00294824218575785,0,0
2026-08-03 05:26:02,2026-08-03 05:29:02,1,3.83808641975309,NaN,3,0
2026-08-03 05:29:03,2026-08-03 05:32:03,0,3.31576923076924,0.00718352892307719,1,0
