Start_Time,End_Time,Wake_Sleep,Breathing_Rate_Deviation,Breathing_Rate_Variability,Num_Events,Sleep_Stage,all_90th_percentile,variance
2026/5/27 05:16,2026/5/27 05:19,1,4.004984592,0.004568662,1,1,18.48998459,10.65971061
2026/5/27 05:19,2026/5/27 05:22,1,6.679021164,0.003436864,0,1,21.16402116,13.1994288
2026/5/27 05:22,2026/5/27 05:25,1,3.325760668,0.003465251,4,1,17.81076067,9.456022457
2026/5/27 05:25,2026/5/27 05:28,1,NaN,NaN,0,1,NaN,NaN
2026/5/27 05:28,2026/5/27 05:31,1,NaN,NaN,0,1,NaN,NaN
2026/5/27 05:31,2026/5/27 05:34,1,NaN,NaN,0,1,NaN,NaN
2026/5/27 05:34,2026/5/27 05:37,1,0.227574257,0.010895631,0,1,14.25742574,4.648225145
2026/5/27 05:37,2026/5/27 05:40,1,5.308814433,0.002295632,0,1,19.79381443,4.833063111
2026/5/27 05:40,2026/5/27 05:43,1,5.377068966,0.00177846,0,1,19.86206897,9.466079772
2026/5/27 05:43,2026/5/27 05:46,1,4.597965904,0.002908905,3,1,19.0829659,7.739823535
2026/5/27 05:46,2026/5/27 05:49,1,3.194558011,0.002070709,1,1,17.67955801,4.721301168
2026/5/27 05:49,2026/5/27 05:52,1,3.779840183,0.008921998,1,1,18.26484018,8.856379329
2026/5/27 05:52,2026/5/27 05:55,1,5.15187544,0.001886641,1,1,19.63687544,10.56475532
2026/5/27 05:55,2026/5/27 05:58,1,6.201138224,0.003536837,0,1,20.68613822,7.389310392
2026/5/27 05:58,2026/5/27 06:01,1,4.301692759,0.005520039,0,1,18.78669276,10.14613022
2026/5/27 06:01,2026/5/27 06:04,1,4.119651163,0.003833685,0,1,18.60465116,8.874653038
2026/5/27 06:04,2026/5/27 06:07,1,5.241027397,0.00245275,0,1,19.7260274,10.91885451
2026/5/27 06:07,2026/5/27 06:10,1,3.240258493,0.002962177,1,1,17.72525849,6.700501104
2026/5/27 06:10,2026/5/27 06:13,1,4.159825019,0.008914816,0,2,18.64482502,12.62383067
2026/5/27 06:13,2026/5/27 06:16,1,3.425447761,0.004788991,0,2,17.91044776,5.869314212
2026/5/27 06:16,2026/5/27 06:19,1,4.792108434,0.008958968,2,2,19.27710843,12.04390102
2026/5/27 06:19,2026/5/27 06:22,1,5.027195122,0.002698382,1,2,19.51219512,6.984072802
2026/5/27 06:22,2026/5/27 06:25,1,4.648678054,0.002020119,0,2,19.13367805,10.23207499
2026/5/27 06:25,2026/5/27 06:28,1,6.055987675,0.005379638,0,2,20.54098767,9.663673594
2026/5/27 06:28,2026/5/27 06:31,1,5.615502513,0.006145882,0,2,20.10050251,12.05731475
2026/5/27 06:31,2026/5/27 06:34,1,4.592901431,0.003933405,1,2,19.07790143,6.911247431
2026/5/27 06:34,2026/5/27 06:37,1,3.026497511,0.002779671,0,2,17.51149751,6.229165193
2026/5/27 06:37,2026/5/27 06:40,1,3.594096045,0.007813101,1,2,18.07909605,4.57506233
2026/5/27 06:40,2026/5/27 06:43,1,3.319154303,NaN,1,2,17.8041543,NaN
2026/5/27 06:43,2026/5/27 06:46,0,4.462368421,0.00518633,0,0,18.94736842,5.454930476
2026/5/27 06:46,2026/5/27 06:49,1,1.946827464,0.002584674,1,2,16.43182746,5.99665218
2026/5/27 06:49,2026/5/27 06:52,1,4.292218275,0.003314203,0,2,18.77721828,7.851419709
2026/5/27 06:52,2026/5/27 06:55,1,4.382924528,NaN,0,2,18.86792453,NaN
2026/5/27 06:55,2026/5/27 06:58,1,4.532432647,0.004278484,1,1,19.01743265,6.929290367
2026/5/27 06:58,2026/5/27 07:01,1,2.0382358,0.004145644,4,1,16.5232358,5.615904451
2026/5/27 07:01,2026/5/27 07:04,1,5.897165605,0.004652966,0,1,20.38216561,9.083940005
2026/5/27 07:04,2026/5/27 07:07,1,4.062140649,0.00410199,0,1,18.54714065,10.47451234
2026/5/27 07:07,2026/5/27 07:10,1,4.948198381,0.00187003,0,1,19.43319838,7.220015934
2026/5/27 07:10,2026/5/27 07:13,1,4.766336898,0.006601212,0,1,19.2513369,9.739192101
2026/5/27 07:13,2026/5/27 07:16,1,2.506150442,0.00117586,1,1,16.99115044,1.445426401
2026/5/27 07:16,2026/5/27 07:19,1,3.853461538,0.019049151,0,2,18.33846154,10.87192855
2026/5/27 07:19,2026/5/27 07:22,1,6.14639173,0.002202449,0,2,20.63139173,8.82157486
2026/5/27 07:22,2026/5/27 07:25,1,6.249341253,0.004187604,0,2,20.73434125,11.55418309
2026/5/27 07:25,2026/5/27 07:28,1,4.547521859,0.002280033,0,2,19.03252186,8.671800997
2026/5/27 07:28,2026/5/27 07:31,1,3.526257036,0.002558736,0,2,18.01125704,8.106080267
2026/5/27 07:31,2026/5/27 07:34,1,4.55662016,0.003372499,0,2,19.04162016,6.467559062
2026/5/27 07:34,2026/5/27 07:37,1,4.472345972,0.004682757,0,2,18.95734597,8.69636304
2026/5/27 07:37,2026/5/27 07:40,1,5.404502762,0.004217322,0,2,19.88950276,12.25489394
2026/5/27 07:40,2026/5/27 07:43,1,4.86983871,0.002990511,1,2,19.35483871,9.102400259
2026/5/27 07:43,2026/5/27 07:46,1,4.659891115,0.00210354,0,2,19.14489112,9.584637203
2026/5/27 07:46,2026/5/27 07:49,1,NaN,NaN,0,2,NaN,NaN
2026/5/27 07:49,2026/5/27 07:52,1,NaN,NaN,0,2,NaN,NaN
2026/5/27 07:52,2026/5/27 07:55,1,NaN,NaN,0,2,NaN,NaN
2026/5/27 07:55,2026/5/27 07:58,1,NaN,NaN,0,2,NaN,NaN
2026/5/27 07:58,2026/5/27 08:01,1,0.820454731,0.001072114,0,2,15.30545473,14.86376791
2026/5/27 08:01,2026/5/27 08:04,1,3.651020151,NaN,0,2,18.13602015,NaN
2026/5/27 08:04,2026/5/27 08:07,1,2.596850534,NaN,1,2,17.08185053,NaN
2026/5/27 08:07,2026/5/27 08:10,0,0.027168675,NaN,2,0,14.45783133,NaN
2026/5/27 08:10,2026/5/27 08:13,1,6.145372493,0.00601181,0,2,20.63037249,14.04053972
2026/5/27 08:13,2026/5/27 08:16,1,3.941103647,0.005184673,0,2,18.42610365,10.48660057
2026/5/27 08:16,2026/5/27 08:19,1,5.434579676,0.001243234,0,1,19.91957968,7.987941281
2026/5/27 08:19,2026/5/27 08:22,1,5.615502513,0.004485217,1,1,20.10050251,11.75176915
