Start_Time,End_Time,Wake_Sleep,Breathing_Rate_Deviation,Breathing_Rate_Variability,Num_Events,Sleep_Stage
2026-05-23 03:57:01,2026-05-23 04:00:01,0,0.778104110422445,0.00549569766879254,0,0
2026-05-23 04:00:01,2026-05-23 04:03:01,0,0.173980582524274,NaN,2,0
2026-05-23 04:03:01,2026-05-23 04:06:01,0,2.8770820668693,0.0018024019956665,0,0
2026-05-23 04:06:01,2026-05-23 04:09:01,0,3.85025367156208,0.00205981763803326,0,0
2026-05-23 04:09:02,2026-05-23 04:12:02,0,1.58915254237288,0.00316925163309961,0,0
2026-05-23 04:12:02,2026-05-23 04:15:02,0,5.91659574468085,0.00233700981956797,0,0
2026-05-23 04:15:02,2026-05-23 04:18:02,0,3.93260450160772,0.00158777486156005,0,0
2026-05-23 04:18:02,2026-05-23 04:21:02,0,3.04490797546013,0.00254292472029782,0,0
2026-05-23 04:21:02,2026-05-23 04:24:02,0,1.13561447726585,0.00224247938082836,0,0
2026-05-23 04:24:03,2026-05-23 04:27:03,0,4.11309833024119,0.00275820826021959,0,0
2026-05-23 04:27:03,2026-05-23 04:30:03,0,3.43088745324719,0.0032404678937068,1,0
2026-05-23 04:30:03,2026-05-23 04:33:03,0,4.64,0.00216805778393907,0,0
2026-05-23 04:33:03,2026-05-23 04:36:03,0,3.85603906952834,0.00353731224013904,0,0
2026-05-23 04:36:03,2026-05-23 04:39:03,0,5.73252042124376,0.00399056520852134,0,0
2026-05-23 04:39:04,2026-05-23 04:42:04,0,5.87893805309734,0.0040517861500974,0,0
2026-05-23 04:42:04,2026-05-23 04:45:04,0,4.31213114754098,0.00380783346734009,0,0
2026-05-23 04:45:04,2026-05-23 04:48:04,0,4.02088829071332,0.0071168414953819,0,0
2026-05-23 04:48:04,2026-05-23 04:51:04,0,2.00153933277123,0.0026691977104199,0,0
2026-05-23 04:51:04,2026-05-23 04:54:04,0,3.52277726752046,0.00758210015701758,0,0
2026-05-23 04:54:05,2026-05-23 04:57:05,0,3.49520024322158,0.002292324060438,0,0
2026-05-23 04:57:05,2026-05-23 05:00:05,0,3.99483870967742,0.00226816267474517,0,0
2026-05-23 05:00:05,2026-05-23 05:03:05,0,4.21585644371943,0.00399892441144214,1,0
2026-05-23 05:03:05,2026-05-23 05:06:05,0,3.50792452830188,0.0034088056841882,0,0
2026-05-23 05:06:05,2026-05-23 05:09:05,0,5.87893805309734,0.00247267206182398,0,0
2026-05-23 05:09:06,2026-05-23 05:12:06,0,3.90322032415195,0.00389736421502596,1,0
2026-05-23 05:12:06,2026-05-23 05:15:06,0,4.97227939062949,0.00164565758908151,1,0
2026-05-23 05:15:06,2026-05-23 05:18:06,0,2.46768229094821,0.00591671496479003,1,0
2026-05-23 05:18:06,2026-05-23 05:21:06,0,3.36295342488082,0.00385718353443445,0,0
2026-05-23 05:21:06,2026-05-23 05:24:06,0,3.11382431233362,0.00368630378762676,1,0
2026-05-23 05:24:06,2026-05-23 05:27:06,0,4.47471074380165,0.00267768316077774,0,0
2026-05-23 05:27:07,2026-05-23 05:30:07,0,3.80167664670658,0.00525669880003087,1,0
2026-05-23 05:30:07,2026-05-23 05:33:07,0,3.58674085850556,0.00490252936679692,0,0
2026-05-23 05:33:07,2026-05-23 05:36:07,0,2.58392523364486,0.00330695544424557,0,0
2026-05-23 05:36:07,2026-05-23 05:39:07,0,4.92169014084507,0.0024994127844147,0,0
2026-05-23 05:39:07,2026-05-23 05:42:07,0,3.91742272075128,0.00461357899747363,1,0
2026-05-23 05:42:08,2026-05-23 05:45:08,0,3.95589537223338,0.00204527019657758,0,0
2026-05-23 05:45:08,2026-05-23 05:48:08,0,1.87518850987433,0.00275773626258992,0,0
2026-05-23 05:48:08,2026-05-23 05:51:08,0,5.22319039451114,0.00218918070504652,0,0
2026-05-23 05:51:08,2026-05-23 05:54:08,0,6.19717652339805,0.0026939993108604,0,0
2026-05-23 05:54:08,2026-05-23 05:57:08,0,4.53170171243232,0.0115161795621247,0,0
2026-05-23 05:57:09,2026-05-23 06:00:09,0,5.84765832106039,0.00436783879212352,0,0
